id,text,polarization,text_en
pol_5b45d76f4a6276d1e166b5599e661267,"Kolega wszędzie narcyzów widzi, a gdy ma przed oczami ich króla Donalda, to nagle nic? 
 
 Tusk ma kosmiczne ego, i tyle.",1,"A friend of mine sees narcissists everywhere, and when he has King Donald in front of his eyes, suddenly nothing? Tusk has a cosmic ego, that's all."
pol_9f336ac40cc1df5f2dbfa24fe39ef359,"Chyba w grudniu Kaczyński wypowiedział sławetne słowa o Tusku, a mianowicie to, że Tusk jest niesamowicie słowny. Należy mu tu przypominać. 😉",1,"I think in December Kaczyński said famous words about Tusk, namely that Tusk is incredibly verbal. It should be reminded here."
pol_a08b90ef62d45aff36804c1bd5541e52,Mentzen to ruska onuca i już przestali się z tym kryć.,1,Mentzen is a Russian onuca and they've stopped hiding from it.
pol_30e6f20ecadad7827cdf362e8497b30d,"Tez mam takie samo zdanie, ale… jakiś czas temu Tusk tłumaczył, ze ponieważ w koalicji jest masa rozbieżności, jeden rzecznik niczego nie załatwi",0,"I feel the same way, but... a while ago Tusk explained that because there's a lot of discrepancies in the coalition, one spokesperson won't do anything."
pol_ed1909a7327b6a71d0c8631a904522d9,i po co te wulgaryzmy,0,And why all the vulgarity?
pol_b129c3534b1ba2fd4c74d53e828709ac,"a pamiętacie, jak nas zmroziło, jak Tusk, pytany o dowody w sprawie Nawrockiego, powiedział „moje słowo panu nie wystarczy?” miałam wtedy: przerżną te wybory 🗳️",1,"And remember how we froze, like Tusk, when asked about the evidence in Nawrocki's case, he said my word to you wasn't enough?"
pol_f256976405340ed8617fd99140203a8b,"O ile Żakowskiego częściowo tłumaczyć można podeszłym wiekiem, to zięciu jest zwyczajnym, zakompleksionym 🤬, organicznie nienawidzącym libków, których najgorsze cechy w jego mniemaniu uosabia Tusk.",1,"While Żakowski can be partly explained by older age, the son-in-law is an ordinary, complex, organic lib-hating son-in-law, whose worst qualities in his opinion embody Tusk."
pol_20de7b53957895a7b5bba48a961fbc24,Nic w tym dobrego. Tusk zamiast myslec o rozwoju kraju i obronnosci musi się mierzyć z węzłem gordyjskim praworządności zawiązanycm przez tłumoków z PiSu,1,"Instead of thinking about the country's development and defence, Tusk must face the Gordian node of the rule of law bound by the PiSu thugs."
pol_66c8cd33db6196a64e08a36f6ad1cb56,"I tyle wam zostało, robić nieśmieszne memy bo wasz bożek Tusk nikogo nie rozliczy. Ba, nawet nikt nie przychodzi na ich te śmieszne komisje xD",1,"And that's all you've got left to do, making unfunny memes because your idol Tusk isn't gonna settle anybody."
pol_eb91c1e82bd6913450a9b48d33b7d34d,Czy właśnie o tym nie jest Killing Joke Alana Moore'a? Czy Tusk i Kaczyński to polski Batman i Joker? I jeśli tak to który to który?,1,Isn't that what Killing Joke Alan Moore is about? Is Tusk and Kaczyński Polish Batman and Joker? And if so which one is it?
pol_ba66273f9821d4160c1499e25f03e89c,"Tak, wiemy, wszechmocny PSL, który zablokował Tuska. Tusk nic nie może, bo Sawicki się krzywo spojrzy. Giertych na posła, bo jak nie to Kosiniak z Kamyszem pogrożą palcem.",1,"Yeah, we know the almighty PSL that blocked Tusk. Tusk can't do anything because Sawicki will frown at the MPs, because if you don't, Kosiniak and Kamish will be the one who's gonna be threatening to finger."
pol_ef84cd4f623d58b9a2a77cbc52b09ee0,Prawem 100 tys. podpisów. Jak widać ruska onuca może tyle nazbierać w PL.,1,"By the right 100,000 signatures. As you can see, the Russian onuca can collect so much in PL."
pol_68027d77ff1ebed838c0c7f8b8d8946a,"I tak dobrze, że Trybunał Julii nie uchwalił w związku z tym, iż pisownia „papież” jest niezgodna z Konstytucją!",0,And so well that the Court of Julia did not approve because the spelling of the Pope is incompatible with the Constitution!
pol_3ba791d822863acda774e6b06c42844c,"A trybunał do oceny, co jest jawnym kłamstwem, powoła Sejm, Senat, Prezydent i Episkopat. 
 Lepiej zamiast religii wprowadzić do szkoły logikę i naukę krytycznego myślenia.",1,"And the tribunal to judge, which is a clear lie, will appoint the Sejm, the Senate, the President and the Episcopate. It is better instead of religion to introduce logic and learning critical thinking into the school."
pol_bce100733ecadca99b66fb2f8aa97469,Przecież to są brednie. Mordercy to Palestyńczycy. Polska powinna wspierać kraj który walczy z reżimem Iranu i islamskim terroryzmem. A ten Trybunał tyle wart co TK Przyłębskiej.,1,"This is bullshit. Murderers are Palestinians. Poland should support a country that fights the Iranian regime and Islamic terrorism, and this Court is worth as much as the Przyłębska TK."
pol_33c37033021823e30d6307bc297bf7f8,100 % prawdy. Niektórzy chcą walczyć z kibolem konstytucja. A powinni kijem.,1,"One hundred percent of the truth, some people want to fight the Constitution, and they should have a bat."
pol_93d866b234cadd906dfb586453ab112d,"A gdzie ksiazka typu: 
 Konstytucja 
 Pismo Święte 
 Ojciec chrzestny 
 Skazani na Shawshank 
 ?",0,Where's a book like: The Constitution of the Holy Bible Godfather Convicted on Shawshank ?
pol_194aeccb5dcc81efeac51da54fe3a3d1,"A gdzie jest tak napisane? Nasza konstytucja art 104 podaje coś zupełnie przeciwnego... #BoJOWy 
 @URL",0,And where does it say that? Our Constitution of Rule 104 gives something completely opposite... #BOJOWY @URL
pol_02f71c2cfa69b9ab22083670eeb18513,"Jakie imię wybralibyście dla dziewczynki, która urodzi się 3 maja? Ja zaproponowałam Maja Konstytucja ale nie było zgody. Ewentualnie Konstytucję można zmienić na Konstancję przecież. O co chodzi?",0,"What name would you choose for a girl who will be born on May 3rd? I proposed the May Constitution but there was no agreement. Alternatively, the Constitution can be changed to Constance after all. What is it?"
pol_fe4a347a87a9d17101afaaffd89f8ee8,"Putin odsunie Zełenskiego od władzy? Oto jego plan 
 @URL",0,Putin will remove Zelenski from power? Here is his plan @URL
pol_2d490b8bf822ee8adfaf4fdc653f188c,"Skandal! 
 Chyba podam się do dymisji",0,I think I'm gonna resign.
pol_cd0101d989e19b81208033fb30e0e8ff,No i co ta Platforma wyprawia! Skandal!,1,What's this Platform doing?
pol_3c4e86ecf72f3bc930f011944cbb2e7f,"Chyba te sezony których Amazon nie wyprodukował. Anyway, skandal, granda i świętokradztwo.",0,"Anyway, scandal, granda and sacrilege."
pol_0b8b10ddd8cecc9bcf96c02a55ef45bd,"Kolejny skandal w PKOl❗️ 
 
 Do prokuratury wpłynęło zawiadomienie o możliwości popełnienia zbrodni VATowskiej przez Radosława Piesiewicza.",0,Another scandal in PKOl. The prosecutor's office received a notification of the possibility of a VAT crime by Radosław Piesiewicz.
pol_807a60fe9d5d50ff8a393328216a98ad,"skandal, nie po to się bogole przeprowadzali do miasteczka Wilanów, żeby im tramwaj skrzypiał pod domem",1,"scandal, it's not why the gods moved to the town of Wilanów to make their tram squeak under their house"
pol_17bab34f995fbb59d009b667ca30cc26,"@URL ⬅️ 🤯 Zaczęli się bić na środku drogi szybkiego ruchu 
 
 #Bójka #AutostradaA4 #Skandal #BezpieczeństwoDrogowe #Incydent #Kierowcy #Skawina #Nagranie",0,"== sync, corrected by elderman == @elder_man #AutostradaA4 #Scandal #Safety Road #Incident #Cruisers #Scavina #record"
pol_63d20f66942ff89bfb7820895591af42,"Skandal na premierze filmu ""Śmierć Zygielbojma"". Reżyser zarzucił władzy oraz #PFN, która była jednym ze sponsorów produkcji, manipulacje, kłamstwa i sprowadzanie jego filmu do ""kina rządowej propagandy"". 
 #propaganda 
 #Gliński 
 
 @URL",0,"A scandal at the premiere of the film ""The Death of Zygielboyma."" The director accused power and #PFN, which was one of the sponsors of production, manipulation, lies and bringing his film to ""the cinema of government propaganda."" #propaganda #Gliński @URL"
pol_1e6bfd86125ba4e6fba5f0998283816b,"Ten borok zapłacił a inni mają dostać za darmo,hańba",1,This borok has paid and others have to get for free. Disgrace.
pol_a854b1b3018dd7f041967bdee5324fa9,"@USER Hańba! 
 Ukraińcy i Palestyńczycy razem walczą o wolność pod okupacją, wstyd tak się zachowywać ministrze.",1,"@USER Shame! Ukrainians and Palestinians fight together for freedom under occupation, shame to behave like a minister."
pol_a85ac470c6200e7a19e8526fff8fb926,"Amerykańscy żołnierze na kolanach rozwijają czerwony dywan przed ruskim zbrodniarzem. 
 
 Hańba dla munduru sił zbrojnych Stanów Zjednoczonych.",1,"American soldiers on their knees are developing a red carpet in front of a Russian criminal, a disgrace to the U.S. military uniform."
pol_82d5711ffcf2dc635e3cb8a694b7e424,"To prawda 
 Obrzydliwy gość. 
 A jeśli Amerykanie nic z tym nie zrobią będą okryci hańba na lata…",1,"And if the Americans don't do anything about it, they'll be disgraced for years..."
pol_5d8bf951a597eb44f655926d383791a0,Faszystowskie protesty anty emigranckie organizowane przez Konfederację to hańba dla Polski. Nacjonalistyczna nienawiść nie obroni naszej wolności — tylko ją zniszczy. Stop brunatnej zarazie!,1,Fascist anti-emigrant protests organized by the Confederation are a disgrace to Poland. Nationalist hatred will not defend our freedom only destroy it. Stop the brown plague!
pol_ac9595de2d68821dd9a04949ab088552,"Ślepi przywódcy, martwe traktaty, naga siła. Hańba! 
 
 Witajcie w świecie, gdzie przemoc silnych ma immunitet, a prawo międzynarodowe to teatrzyk dla naiwnych i pałka przeciwko słabym.",1,"Blind leaders, dead treaties, naked force, shame! Welcome to a world where violence of the strong has immunity, and international law is a theater for the naive and a baton against the weak."
pol_11b427f3bbc340e47bbfe09192193337,I po co ta nienawiść,0,And what's the use of hate?
pol_20fdceaf0358892f980a5ac865f61bb4,"Libia: czy Unia Europejska powinna rozmawiać z marszałkiem Haftarem? 
 
 #EuropeNews",0,Libya: should the European Union talk to Marshal Haftar? #EuropeNews
pol_5d5b0da9e56b9e422ce24d0902fa4efc,"- Unia Europejska przekształciła się w biurokratycznego potwora, który wykorzystuje słabsze kraje do własnych celów.",1,"""The European Union has turned into a bureaucratic monster that uses weaker countries for its own purposes."
pol_fa7523d74e619ce93efa187a5b99a7c0,"Od lewej pod rozkazami od: 
 NSDAP 
 Grupa Bilderberg 
 Kosciol Katolicki 
 Unia Europejska 
 Zdzislaw, syn masarza.",1,"From left under orders from: NSDAP Group Bilderberg Church Catholic European Union Zdzislaw, son of masseur."
pol_8fa9d74b0be404d03f04261235a3f8ba,"USA zapomina, że importuje sporo stali z UE. Unia musi być teraz silniejsza niż kiedykolwiek.",0,The US forgets that it imports a lot of steel from the EU. The Union must now be stronger than ever.
pol_cbe2d5bdd52596ac68206dc6d15e1f54,"Nie możemy pozwolić, aby Unia Europejska zmuszała nas do ponoszenia kosztów odbudowy Ukrainy. To nie nasza odpowiedzialność.",1,We cannot allow the European Union to force us to bear the cost of rebuilding Ukraine. It is not our responsibility.
pol_d243d9dd0b4247d5c6803796d269f35c,"Unia Europejska, zamiast pomagać, wykorzystuje nasze zasoby. To czas, aby się przebudzić i bronić naszych interesów.",1,"Instead of helping, the European Union uses our resources, and it is time to wake up and defend our interests."
pol_5375b67f9eb4e4b0ab8706982f89ecd8,Goal scored in Unia Skierniewice 1 - 1 Warta Poznań (II Liga - East)! Home team: Unknown (60'),0,Goal scored in Union Skierniewice 1 - 1 Warta Poznań (II League - East)! Home team: Unknown (60')
pol_96cc43541ff57e088a593472b7f58895,"Unia Europejska mówi o pragmatyzmie we wprowadzaniu elektromobilności, wydłuży okres rozliczenia emisji CO2 dla producentów ciężarówek.",0,"The European Union is talking about pragmatism in the introduction of electromobility, extending the period for CO2 emissions for truck manufacturers."
pol_0e6f81837292cfaef9cb4b1cdf3ed542,"Spójrzmy na prawdę – Unia Europejska celowo osłabia naszą bezpieczeństwo energetyczne, niszczy nasze kopalnie węgla. To nie do zaakceptowania!",1,"Let's face it, the European Union is deliberately weakening our energy security, destroying our coal mines. This is unacceptable!"
pol_a8952b30b3338763419901ec8ff6a6fc,"Możliwe, że Unia Europejska zmusi nas do ponoszenia kosztów odbudowy Ukrainy. Nasze rządy nie powinny ulec tej presji.",1,It is possible that the European Union will force us to bear the cost of reconstruction of Ukraine. Our governments should not succumb to this pressure.
pol_031d905b735d3c2b990f0222a15cc6b6,"Unia Europejska zabezpieczyła zapasy gazu na zimę, a Polska ma jedne z najwyższych poziomów wypełnienia magazynów. Stabilność energetyczna w centrum uwagi! #Energetyka #Gaz #Polska #UE #BezpieczeństwoEnergetyczne 
 
 @URL",0,"The European Union has secured gas supplies for the winter, and Poland has one of the highest levels of warehouse filling. Energy stability in focus! #Energy #Gaz #Poland #EU #Energy Security @URL"
pol_0d3d3dd1a9a70548b448816dace67a7e,"W UE proces decyzyjny trwa długo, często za długo. Należałoby to poprawić.",0,"In the EU, the decision-making process takes a long time, often too long, and this should be improved."
pol_66e1232dad7eec49ab30dd69167924ec,"UE wykorzystuje kryzys uchodźczy jako narzędzie nacisku na Polskę, zamiast szukać wspólnych rozwiązań.",1,The EU uses the refugee crisis as a tool to put pressure on Poland instead of looking for common solutions.
pol_81f647c1ef740d146ef4752d2d6db7e6,"Mamy prawo decydować o naszych pieniądzach! Nie możemy pozwolić, by to robiła za nas UE!",1,We have the right to decide our money! We cannot let the EU do it for us!
pol_ac4532b0bacb88349c9e82c1d0a0540e,"„Zielona transformacja i konkurencyjność nie są ze sobą sprzeczne” – mówi komisarz UE ds. środowiska 
 
 #TheEuropeConversation",0,"Green transformation and competitiveness are not contradictory, says EU Environment Commissioner #The EuropeConversation"
pol_07896377a1311559bb77cee533829857,"Kolejna modyfikacja flagi UE ... Pobożno życzeniowa raczej, choć kto to wie, jak sprawy się potoczą?!",1,"Another modification of the EU flag... Rather wishful thinking, who knows how things will turn out?!"
pol_f79fdd43179fcde8d5aeea05b9cd7880,"Wyjście z UE to szansa na odzyskanie kontroli nad naszymi prawami, naszą gospodarką i naszą przyszłością.",0,"Exiting the EU is an opportunity to regain control of our rights, our economy and our future."
pol_e1b71aa1509c7ed409f65e0c78a2ea93,Dokładnie. Oni się nie kryją że popierają plan Putina rozwalenia UE i restauracji ZSRR z demoludami.,1,Exactly. They're not hiding that they support Putin's plan to blow up the EU and the USSR's restaurant with demolades.
pol_15e65535b73bb67fbc76c026cff5393e,"To tylko kwestia czasu, aż dowiedzą się wszyscy, jakie to niechciane państwo chce wejść do UE i NATO.",1,It's only a matter of time before everyone finds out what kind of unwanted country they want to enter the EU and NATO.
pol_06419ef700272c2029694119069c8927,"Ale wyobraź sobie spotkanie np z Macronem i innymi prezydentami z UE. Oni dyskutują, a Karol ciśnie pompki.",1,"But imagine a meeting with, for example, Macron and other EU presidents. They are discussing and Charles is pushing push-ups."
pol_86480304e4465cb9b1aa5b22f7096694,"Póki UE nie zajmie się immunitetem to ma spokój. A pewnie to potrwa. Chyba,że znów ma jakiś dodatkowy",0,"As long as the EU doesn't deal with immunity, it's gonna be okay, and it's probably gonna be okay, unless it's got another one."
pol_2837ea4cd60784354d8da0c951084981,"Polska nie może być więcej wykorzystywana jako ATM dla UE. Czas, abyśmy powiedzieli nie i zaczęli bronić naszych interesów.",1,Poland can no longer be used as an ATM for the EU. It is time for us to say no and start defending our interests.
pol_9e17641d433e72321b9d68c9d7075160,"UE zabiera nam suwerenność finansową. Nie możemy swobodnie decydować o naszych pieniądzach i zasobach, ponieważ jesteśmy związani dyrektywami z Brukseli.",1,"The EU is taking away our financial sovereignty, and we cannot freely decide our money and resources because we are bound by directives from Brussels."
